time	timestamp	mf
2015-07-01 00:00:00	1435708800	14097192
2015-07-01 01:00:00	1435712400	14097193
2015-07-01 02:00:00	1435716000	14097192
2015-07-01 03:00:00	1435719600	14097192
2015-07-01 04:00:00	1435723200	14097193
2015-07-01 21:00:00	1435784400	14097154
2015-07-01 22:00:00	1435788000	14097153
2015-07-01 23:00:00	1435791600	14097193
2015-07-02 00:00:00	1435795200	14097192
2015-07-02 01:00:00	1435798800	14097100
2015-07-02 02:00:00	1435802400	14097101
2015-07-02 03:00:00	1435806000	14097192
2015-07-02 04:00:00	1435809600	14097192
2015-07-02 05:00:00	1435813200	14097192
2015-07-02 06:00:00	1435816800	14097192
2015-07-02 13:00:00	1435842000	14097100
2015-07-02 20:00:00	1435867200	14097099
2015-07-02 21:00:00	1435870800	14097099
2015-07-02 22:00:00	1435874400	14097078
2015-07-02 23:00:00	1435878000	10140271
2015-07-03 00:00:00	1435881600	10140271
2015-07-03 01:00:00	1435885200	10140271
2015-07-03 02:00:00	1435888800	10140188
2015-07-03 03:00:00	1435892400	10140272
2015-07-03 04:00:00	1435896000	10140272
2015-07-03 05:00:00	1435899600	10140273
2015-07-03 06:00:00	1435903200	10140273
2015-07-03 20:00:00	1435953600	14097099
2015-07-03 21:00:00	1435957200	14097099
2015-07-03 22:00:00	1435960800	14097099
2015-07-03 23:00:00	1435964400	14097099
2015-07-04 00:00:00	1435968000	21096076
2015-07-04 01:00:00	1435971600	21096075
2015-07-04 04:00:00	1435982400	7040170
2015-07-04 05:00:00	1435986000	7040170
2015-07-05 19:00:00	1436122800	14097135
2015-07-05 20:00:00	1436126400	14097157
2015-07-05 21:00:00	1436130000	14097193
2015-07-05 22:00:00	1436133600	14097097
2015-07-05 23:00:00	1436137200	14097096
2015-07-06 05:00:00	1436158800	10140273
2015-07-06 06:00:00	1436162400	10140273
2015-07-06 07:00:00	1436166000	10140175
2015-07-06 22:00:00	1436220000	14097059
2015-07-06 23:00:00	1436223600	14097137
2015-07-07 00:00:00	1436227200	14097138
2015-07-07 01:00:00	1436230800	14097137
2015-07-07 02:00:00	1436234400	14097138
2015-07-07 03:00:00	1436238000	14097191
2015-07-07 04:00:00	1436241600	14097137
2015-07-07 05:00:00	1436245200	14097191
2015-07-07 06:00:00	1436248800	14097191
2015-07-07 07:00:00	1436252400	14097137
2015-07-07 22:00:00	1436306400	18106074
2015-07-07 23:00:00	1436310000	18106074
2015-07-08 01:00:00	1436317200	10140183
2015-07-08 02:00:00	1436320800	18106072
2015-07-08 03:00:00	1436324400	18106071
2015-07-08 04:00:00	1436328000	18106071
2015-07-08 05:00:00	1436331600	18106071
2015-07-08 06:00:00	1436335200	18106071
2015-07-09 18:00:00	1436464800	14097136
2015-07-09 19:00:00	1436468400	14097067
2015-07-09 20:00:00	1436472000	14097136
2015-07-09 21:00:00	1436475600	14097139
2015-07-09 22:00:00	1436479200	14097139
2015-07-09 23:00:00	1436482800	14097139
2015-07-10 00:00:00	1436486400	14097138
2015-07-10 01:00:00	1436490000	14097139
2015-07-10 02:00:00	1436493600	14097140
2015-07-10 03:00:00	1436497200	14097140
2015-07-10 04:00:00	1436500800	14097190
2015-07-10 05:00:00	1436504400	14097139
2015-07-10 06:00:00	1436508000	14097136
2015-07-10 23:00:00	1436569200	18106069
2015-07-11 00:00:00	1436572800	18106070
2015-07-11 23:00:00	1436655600	14097140
2015-07-12 00:00:00	1436659200	14097139
2015-07-12 05:00:00	1436677200	14097069
2015-07-12 23:00:00	1436742000	10140182
2015-07-13 00:00:00	1436745600	10140193
2015-07-13 01:00:00	1436749200	10140194
2015-07-13 02:00:00	1436752800	10140194
2015-07-13 03:00:00	1436756400	14097037
2015-07-14 23:00:00	1436914800	14097192
2015-07-15 00:00:00	1436918400	14097192
2015-07-15 01:00:00	1436922000	14097192
2015-07-15 02:00:00	1436925600	14097068
2015-07-15 04:00:00	1436932800	14097192
2015-07-15 05:00:00	1436936400	14097192
2015-07-15 06:00:00	1436940000	14097192
2015-07-15 07:00:00	1436943600	14097192
2015-07-15 23:00:00	1437001200	10140234
2015-07-16 00:00:00	1437004800	10140233
2015-07-16 01:00:00	1437008400	10140194
2015-07-16 02:00:00	1437012000	10140233
2015-07-16 03:00:00	1437015600	10140234
2015-07-16 04:00:00	1437019200	10140234
2015-07-16 05:00:00	1437022800	10140234
2015-07-16 06:00:00	1437026400	10140234
2015-07-16 07:00:00	1437030000	10140234
2015-07-16 23:00:00	1437087600	14097077
2015-07-17 00:00:00	1437091200	14097096
2015-07-17 01:00:00	1437094800	14097079
2015-07-17 02:00:00	1437098400	14097097
2015-07-17 23:00:00	1437174000	14097078
2015-07-18 00:00:00	1437177600	14097096
2015-07-18 01:00:00	1437181200	14097097
2015-07-18 02:00:00	1437184800	14097097
2015-07-18 03:00:00	1437188400	14097097
2015-07-18 04:00:00	1437192000	14097098
2015-07-18 05:00:00	1437195600	14097079
2015-07-18 06:00:00	1437199200	14097068
2015-07-18 10:00:00	1437213600	14097058
2015-07-18 23:00:00	1437260400	18106074
2015-07-19 00:00:00	1437264000	18106072
2015-07-19 20:00:00	1437336000	18106071
2015-07-20 01:00:00	1437354000	10140183
2015-07-20 02:00:00	1437357600	10140188
2015-07-20 03:00:00	1437361200	10140188
2015-07-20 04:00:00	1437364800	10140189
2015-07-20 05:00:00	1437368400	10140188
2015-07-20 21:00:00	1437426000	14097194
2015-07-20 22:00:00	1437429600	14097194
2015-07-20 23:00:00	1437433200	14097193
2015-07-21 00:00:00	1437436800	14097193
2015-07-21 01:00:00	1437440400	14097193
2015-07-21 02:00:00	1437444000	14097194
2015-07-21 03:00:00	1437447600	14097194
2015-07-21 04:00:00	1437451200	14097194
