time	timestamp	mf
2017-03-01 00:00:00	1488326400	7040021
2017-03-01 01:00:00	1488330000	7040135
2017-03-01 02:00:00	1488333600	7040134
2017-03-01 03:00:00	1488337200	7040022
2017-03-02 00:00:00	1488412800	3593998
2017-03-02 01:00:00	1488416400	3594012
2017-03-02 02:00:00	1488420000	3594000
2017-03-02 03:00:00	1488423600	3594010
2017-03-02 06:00:00	1488434400	3594000
2017-03-02 07:00:00	1488438000	3594000
2017-03-05 00:00:00	1488672000	3593999
2017-03-05 01:00:00	1488675600	3593996
2017-03-05 02:00:00	1488679200	3593996
2017-03-05 03:00:00	1488682800	3594000
2017-03-05 04:00:00	1488686400	3594000
2017-03-05 05:00:00	1488690000	3593996
2017-03-05 06:00:00	1488693600	3594000
2017-03-05 15:00:00	1488726000	14096999
2017-03-06 06:00:00	1488780000	7040084
2017-03-06 07:00:00	1488783600	7040084
2017-03-07 07:00:00	1488870000	7040020
2017-03-07 08:00:00	1488873600	7040136
2017-03-09 01:00:00	1489021200	3594000
2017-03-09 02:00:00	1489024800	3593996
2017-03-09 03:00:00	1489028400	3594000
2017-03-09 04:00:00	1489032000	3594000
2017-03-09 05:00:00	1489035600	3594000
2017-03-09 06:00:00	1489039200	3593996
2017-03-09 17:00:00	1489078800	14097196
2017-03-11 20:00:00	1489262400	14097138
2017-03-12 00:00:00	1489276800	3593999
2017-03-12 01:00:00	1489280400	3594011
2017-03-12 02:00:00	1489284000	3594012
2017-03-12 03:00:00	1489287600	3594114
2017-03-12 04:00:00	1489291200	3594114
2017-03-12 05:00:00	1489294800	3594115
2017-03-12 06:00:00	1489298400	3594114
2017-03-14 05:00:00	1489467600	3593996
2017-03-14 23:00:00	1489532400	3594000
2017-03-15 00:00:00	1489536000	3594012
2017-03-15 01:00:00	1489539600	3594012
2017-03-15 02:00:00	1489543200	3594012
2017-03-15 03:00:00	1489546800	3594012
2017-03-15 04:00:00	1489550400	3594012
2017-03-15 05:00:00	1489554000	3594012
2017-03-15 06:00:00	1489557600	3594012
2017-03-15 23:00:00	1489618800	7039999
2017-03-16 00:00:00	1489622400	7040000
2017-03-16 02:00:00	1489629600	7040203
2017-03-16 03:00:00	1489633200	7040203
2017-03-16 04:00:00	1489636800	7040203
2017-03-16 05:00:00	1489640400	7040203
2017-03-16 06:00:00	1489644000	7040203
2017-03-16 07:00:00	1489647600	7040203
2017-03-16 08:00:00	1489651200	7040129
2017-03-17 00:00:00	1489708800	7040125
2017-03-17 01:00:00	1489712400	7040125
2017-03-17 02:00:00	1489716000	7040125
2017-03-17 03:00:00	1489719600	7040125
2017-03-17 04:00:00	1489723200	7040126
2017-03-17 05:00:00	1489726800	7040124
2017-03-17 06:00:00	1489730400	7040126
2017-03-17 07:00:00	1489734000	7040203
2017-03-17 08:00:00	1489737600	7040204
2017-03-17 09:00:00	1489741200	7040021
2017-03-18 23:00:00	1489878000	7040133
2017-03-19 00:00:00	1489881600	7040083
2017-03-19 01:00:00	1489885200	7040000
2017-03-19 02:00:00	1489888800	7040203
2017-03-19 03:00:00	1489892400	7040203
2017-03-19 04:00:00	1489896000	7040203
2017-03-19 05:00:00	1489899600	7040203
2017-03-19 06:00:00	1489903200	7040203
2017-03-19 07:00:00	1489906800	7040204
2017-03-19 08:00:00	1489910400	7040204
2017-03-19 09:00:00	1489914000	7040168
2017-03-19 14:00:00	1489932000	18106176
2017-03-19 15:00:00	1489935600	18106182
2017-03-19 17:00:00	1489942800	18106019
2017-03-19 20:00:00	1489953600	18106019
2017-03-19 23:00:00	1489964400	3594011
2017-03-20 00:00:00	1489968000	3594012
2017-03-20 03:00:00	1489978800	3594000
2017-03-20 04:00:00	1489982400	3594012
2017-03-20 05:00:00	1489986000	3594012
2017-03-20 23:00:00	1490050800	7040022
2017-03-21 00:00:00	1490054400	7040023
2017-03-21 01:00:00	1490058000	7040003
2017-03-21 02:00:00	1490061600	7040000
2017-03-21 03:00:00	1490065200	7040039
2017-03-22 08:00:00	1490169600	10140175
2017-03-22 09:00:00	1490173200	10140212
2017-03-23 02:00:00	1490234400	3594012
2017-03-23 03:00:00	1490238000	3594012
2017-03-23 04:00:00	1490241600	3593996
2017-03-23 05:00:00	1490245200	3594012
2017-03-24 05:00:00	1490331600	7040124
2017-03-24 20:00:00	1490385600	10140274
2017-03-24 21:00:00	1490389200	10140273
2017-03-24 22:00:00	1490392800	10140273
2017-03-24 23:00:00	1490396400	10140262
2017-03-25 00:00:00	1490400000	7040113
2017-03-26 16:00:00	1490544000	18106021
2017-03-26 17:00:00	1490547600	18106021
2017-03-26 20:00:00	1490558400	10140183
2017-03-26 21:00:00	1490562000	18106020
2017-03-26 22:00:00	1490565600	10140217
2017-03-26 23:00:00	1490569200	10140166
2017-03-27 00:00:00	1490572800	3594012
2017-03-27 01:00:00	1490576400	3594012
2017-03-27 03:00:00	1490583600	3594000
2017-03-27 04:00:00	1490587200	3593995
2017-03-28 06:00:00	1490680800	7040124
2017-03-28 07:00:00	1490684400	7040112
2017-04-01 00:00:00	1491004800	3593996
2017-04-01 01:00:00	1491008400	3593996
2017-04-01 02:00:00	1491012000	3593996
2017-04-01 03:00:00	1491015600	3593996
2017-04-01 04:00:00	1491019200	3593996
2017-04-01 16:00:00	1491062400	14097145
2017-04-02 02:00:00	1491098400	7040114
2017-04-02 05:00:00	1491109200	7040204
2017-04-03 23:00:00	1491260400	7040022
2017-04-04 00:00:00	1491264000	7040023
2017-04-04 01:00:00	1491267600	7040002
2017-04-04 02:00:00	1491271200	7040002
2017-04-04 05:00:00	1491282000	7040125
2017-04-06 02:00:00	1491444000	3593995
2017-04-06 03:00:00	1491447600	3594012
2017-04-06 04:00:00	1491451200	3594012
2017-04-06 05:00:00	1491454800	14097049
2017-04-06 06:00:00	1491458400	7040196
2017-04-06 07:00:00	1491462000	7040192
2017-04-06 23:00:00	1491519600	7040023
2017-04-07 00:00:00	1491523200	7040023
2017-04-07 01:00:00	1491526800	7040072
2017-04-07 02:00:00	1491530400	7040072
2017-04-07 03:00:00	1491534000	7040082
2017-04-07 04:00:00	1491537600	7040125
2017-04-07 05:00:00	1491541200	7040126
2017-04-07 06:00:00	1491544800	7040083
2017-04-07 20:00:00	1491595200	14097062
2017-04-07 21:00:00	1491598800	14097066
2017-04-08 00:00:00	1491609600	7040114
2017-04-08 01:00:00	1491613200	7040114
2017-04-08 02:00:00	1491616800	7040113
2017-04-08 03:00:00	1491620400	7040114
2017-04-08 04:00:00	1491624000	7040114
2017-04-08 05:00:00	1491627600	7040125
2017-04-08 06:00:00	1491631200	7040114
2017-04-08 20:00:00	1491681600	14097081
2017-04-08 21:00:00	1491685200	14097015
2017-04-10 20:00:00	1491854400	50281462
2017-04-10 21:00:00	1491858000	14097137
2017-04-10 22:00:00	1491861600	14097162
2017-04-10 23:00:00	1491865200	7040173
2017-04-11 00:00:00	1491868800	7040174
2017-04-11 01:00:00	1491872400	7040174
2017-04-11 02:00:00	1491876000	7040174
2017-04-11 03:00:00	1491879600	7040173
2017-04-11 04:00:00	1491883200	7040174
2017-04-11 05:00:00	1491886800	7040189
2017-04-11 07:00:00	1491894000	7040072
2017-04-11 17:00:00	1491930000	14097061
2017-04-11 18:00:00	1491933600	14097061
2017-04-11 19:00:00	1491937200	14097061
2017-04-11 20:00:00	1491940800	14097061
2017-04-11 21:00:00	1491944400	14097085
2017-04-11 23:00:00	1491951600	3593995
2017-04-12 00:00:00	1491955200	7040123
2017-04-12 01:00:00	1491958800	7040133
2017-04-12 02:00:00	1491962400	7040190
2017-04-12 03:00:00	1491966000	7040201
2017-04-12 04:00:00	1491969600	7040099
2017-04-12 05:00:00	1491973200	7040061
2017-04-12 13:00:00	1492002000	14097106
2017-04-12 17:00:00	1492016400	14097003
2017-04-12 18:00:00	1492020000	14097104
2017-04-12 20:00:00	1492027200	14097061
2017-04-12 21:00:00	1492030800	14097061
2017-04-12 22:00:00	1492034400	14097062
2017-04-13 03:00:00	1492052400	7040171
2017-04-13 04:00:00	1492056000	7040194
2017-04-13 05:00:00	1492059600	7040194
2017-04-13 06:00:00	1492063200	7040182
2017-04-13 15:00:00	1492095600	14097061
2017-04-13 16:00:00	1492099200	14097083
2017-04-13 17:00:00	1492102800	14097151
2017-04-13 18:00:00	1492106400	14097061
