time	timestamp	mf
2018-07-01 00:00:00	1530403200	14097190
2018-07-01 01:00:00	1530406800	14097190
2018-07-01 02:00:00	1530410400	14097190
2018-07-01 03:00:00	1530414000	10140259
2018-07-01 04:00:00	1530417600	14097190
2018-07-01 05:00:00	1530421200	14097190
2018-07-01 07:00:00	1530428400	14097191
2018-07-01 08:00:00	1530432000	14097191
2018-07-01 09:00:00	1530435600	14097190
2018-07-01 17:00:00	1530464400	14096992
2018-07-01 18:00:00	1530468000	14097175
2018-07-01 19:00:00	1530471600	14097175
2018-07-01 20:00:00	1530475200	14097093
2018-07-01 21:00:00	1530478800	14097174
2018-07-01 22:00:00	1530482400	14097174
2018-07-01 23:00:00	1530486000	14097174
2018-07-02 00:00:00	1530489600	14097174
2018-07-02 01:00:00	1530493200	14097174
2018-07-02 02:00:00	1530496800	14097046
2018-07-02 03:00:00	1530500400	10140259
2018-07-02 04:00:00	1530504000	14097174
2018-07-02 05:00:00	1530507600	14097174
2018-07-02 06:00:00	1530511200	10140205
2018-07-02 11:00:00	1530529200	14097175
2018-07-02 12:00:00	1530532800	14097174
2018-07-02 15:00:00	1530543600	14097175
2018-07-02 16:00:00	1530547200	14097175
2018-07-02 21:00:00	1530565200	14097174
2018-07-02 22:00:00	1530568800	14097197
2018-07-02 23:00:00	1530572400	14097193
2018-07-03 00:00:00	1530576000	14097209
2018-07-03 01:00:00	1530579600	14097190
2018-07-03 02:00:00	1530583200	10140258
2018-07-03 03:00:00	1530586800	10140259
2018-07-03 04:00:00	1530590400	10140259
2018-07-03 06:00:00	1530597600	10140259
2018-07-03 07:00:00	1530601200	14097191
2018-07-03 08:00:00	1530604800	14097191
2018-07-03 09:00:00	1530608400	14097190
2018-07-03 10:00:00	1530612000	14097191
2018-07-03 11:00:00	1530615600	14097009
2018-07-03 12:00:00	1530619200	14097190
2018-07-03 14:00:00	1530626400	14096994
2018-07-03 15:00:00	1530630000	14096994
2018-07-03 19:00:00	1530644400	14097175
2018-07-03 20:00:00	1530648000	14097175
2018-07-03 21:00:00	1530651600	14097174
2018-07-03 22:00:00	1530655200	14097174
2018-07-03 23:00:00	1530658800	10140258
2018-07-04 00:00:00	1530662400	10140259
2018-07-04 01:00:00	1530666000	10140259
2018-07-04 02:00:00	1530669600	10140259
2018-07-04 03:00:00	1530673200	10140259
2018-07-04 04:00:00	1530676800	10140260
2018-07-04 05:00:00	1530680400	10140214
2018-07-04 06:00:00	1530684000	7040021
2018-07-04 22:00:00	1530741600	14097173
2018-07-04 23:00:00	1530745200	14097163
2018-07-05 00:00:00	1530748800	10140259
2018-07-05 01:00:00	1530752400	10140259
2018-07-05 03:00:00	1530759600	10140259
2018-07-05 04:00:00	1530763200	10140259
2018-07-05 05:00:00	1530766800	10140216
2018-07-05 18:00:00	1530813600	14097061
2018-07-05 21:00:00	1530824400	10140206
2018-07-05 22:00:00	1530828000	14097051
2018-07-05 23:00:00	1530831600	10140259
2018-07-06 00:00:00	1530835200	10140258
2018-07-06 01:00:00	1530838800	10140207
2018-07-06 03:00:00	1530846000	10140207
2018-07-06 05:00:00	1530853200	10140259
2018-07-06 21:00:00	1530910800	14097033
2018-07-07 00:00:00	1530921600	14097179
2018-07-07 01:00:00	1530925200	14097182
2018-07-07 02:00:00	1530928800	10140206
2018-07-07 04:00:00	1530936000	7040133
2018-07-07 22:00:00	1531000800	10140258
2018-07-07 23:00:00	1531004400	14097192
2018-07-08 00:00:00	1531008000	14097190
2018-07-08 01:00:00	1531011600	14097190
2018-07-08 02:00:00	1531015200	14097190
2018-07-08 03:00:00	1531018800	7040133
2018-07-08 04:00:00	1531022400	10140260
2018-07-08 05:00:00	1531026000	14097190
2018-07-08 06:00:00	1531029600	14097190
2018-07-08 07:00:00	1531033200	14097190
2018-07-08 08:00:00	1531036800	14097191
2018-07-08 09:00:00	1531040400	14097190
2018-07-08 10:00:00	1531044000	14097190
2018-07-08 11:00:00	1531047600	14097190
2018-07-08 22:00:00	1531087200	10140258
2018-07-08 23:00:00	1531090800	14097164
2018-07-09 00:00:00	1531094400	10140258
2018-07-09 01:00:00	1531098000	18106049
2018-07-09 02:00:00	1531101600	10140259
2018-07-09 03:00:00	1531105200	14097164
2018-07-09 04:00:00	1531108800	10140259
2018-07-09 21:00:00	1531170000	14097047
2018-07-09 22:00:00	1531173600	14097048
2018-07-09 23:00:00	1531177200	14097191
