time	timestamp	mf
2013-11-01 13:00:00	1383310800	28126186
2013-11-01 14:00:00	1383314400	28126137
2013-11-01 15:00:00	1383318000	28126078
2013-11-03 01:00:00	1383440400	7040091
2013-11-03 02:00:00	1383444000	7040103
2013-11-03 03:00:00	1383447600	7040106
2013-11-03 04:00:00	1383451200	7040106
2013-11-03 05:00:00	1383454800	7040106
2013-11-03 06:00:00	1383458400	7040104
2013-11-03 07:00:00	1383462000	7040104
2013-11-03 08:00:00	1383465600	7040104
2013-11-04 06:00:00	1383544800	3594096
2013-11-06 15:00:00	1383750000	28126099
2013-11-06 16:00:00	1383753600	21096098
2013-11-06 17:00:00	1383757200	14097119
2013-11-06 18:00:00	1383760800	21096099
2013-11-07 01:00:00	1383786000	7040094
2013-11-07 02:00:00	1383789600	7040094
2013-11-07 03:00:00	1383793200	7040095
2013-11-07 04:00:00	1383796800	7040095
2013-11-07 05:00:00	1383800400	7040094
2013-11-07 06:00:00	1383804000	7040095
2013-11-09 14:00:00	1384005600	28126134
2013-11-09 15:00:00	1384009200	28126074
2013-11-09 16:00:00	1384012800	28126033
2013-11-12 07:00:00	1384239600	10140162
2013-11-12 08:00:00	1384243200	10140194
2013-11-12 09:00:00	1384246800	10140161
2013-11-12 14:00:00	1384264800	28126066
2013-11-12 18:00:00	1384279200	14097056
2013-11-12 19:00:00	1384282800	14097057
2013-11-13 04:00:00	1384315200	3594043
2013-11-15 07:00:00	1384498800	7040139
2013-11-15 08:00:00	1384502400	7040139
2013-11-15 13:00:00	1384520400	28126082
2013-11-15 14:00:00	1384524000	28126178
2013-11-16 05:00:00	1384578000	3594096
2013-11-16 06:00:00	1384581600	3594097
2013-11-16 07:00:00	1384585200	3594096
2013-11-17 01:00:00	1384650000	7040093
2013-11-17 02:00:00	1384653600	7040093
2013-11-17 03:00:00	1384657200	7040093
2013-11-17 04:00:00	1384660800	7040093
2013-11-17 05:00:00	1384664400	7040093
2013-11-17 06:00:00	1384668000	7040094
2013-11-18 03:00:00	1384743600	3594043
2013-11-18 04:00:00	1384747200	3594097
2013-11-18 05:00:00	1384750800	3594096
2013-11-18 06:00:00	1384754400	3594096
2013-11-18 07:00:00	1384758000	3594096
2013-11-19 05:00:00	1384837200	7040032
2013-11-19 07:00:00	1384844400	7040033
2013-11-19 08:00:00	1384848000	7040032
2013-11-20 01:00:00	1384909200	7040093
2013-11-20 02:00:00	1384912800	7040093
2013-11-20 03:00:00	1384916400	7040093
2013-11-20 04:00:00	1384920000	7040093
2013-11-20 05:00:00	1384923600	7040118
2013-11-20 06:00:00	1384927200	7040094
2013-11-20 07:00:00	1384930800	7040094
2013-11-20 08:00:00	1384934400	7040093
2013-11-21 00:00:00	1384992000	7040031
2013-11-21 01:00:00	1384995600	7040040
2013-11-21 02:00:00	1384999200	7040032
2013-11-21 03:00:00	1385002800	3594079
2013-11-21 04:00:00	1385006400	3594079
2013-11-21 05:00:00	1385010000	3594095
2013-11-21 12:00:00	1385035200	28126137
2013-11-21 13:00:00	1385038800	28126139
2013-11-21 14:00:00	1385042400	28126139
2013-11-21 15:00:00	1385046000	28126140
2013-11-21 16:00:00	1385049600	28126037
2013-11-23 01:00:00	1385168400	7040093
2013-11-23 02:00:00	1385172000	7040094
2013-11-23 03:00:00	1385175600	7040094
2013-11-23 04:00:00	1385179200	7040093
2013-11-23 05:00:00	1385182800	7040094
2013-11-23 06:00:00	1385186400	7040094
2013-11-23 07:00:00	1385190000	7040094
2013-11-24 09:00:00	1385283600	14097057
2013-11-25 00:00:00	1385337600	7040035
2013-11-25 01:00:00	1385341200	7040035
2013-11-25 03:00:00	1385348400	7040035
2013-11-25 04:00:00	1385352000	7040035
2013-11-25 05:00:00	1385355600	3594101
2013-11-25 06:00:00	1385359200	7040035
2013-11-25 07:00:00	1385362800	7040035
2013-11-26 15:00:00	1385478000	28126175
2013-11-26 23:00:00	1385506800	7040037
2013-11-27 00:00:00	1385510400	7040035
2013-11-27 01:00:00	1385514000	7040093
2013-11-27 02:00:00	1385517600	7040129
2013-11-27 03:00:00	1385521200	7040162
2013-11-27 04:00:00	1385524800	7040137
2013-11-27 05:00:00	1385528400	7040137
2013-11-27 06:00:00	1385532000	7040138
2013-11-27 07:00:00	1385535600	7040137
2013-11-27 08:00:00	1385539200	7040139
2013-11-27 09:00:00	1385542800	7040130
2013-11-27 14:00:00	1385560800	28126156
2013-11-27 15:00:00	1385564400	28126155
2013-11-28 02:00:00	1385604000	7040038
2013-11-28 07:00:00	1385622000	7040038
2013-11-28 14:00:00	1385647200	28126077
2013-11-28 15:00:00	1385650800	28126109
2013-11-28 21:00:00	1385672400	7040097
2013-11-29 01:00:00	1385686800	3594134
2013-11-29 02:00:00	1385690400	3594134
2013-11-29 03:00:00	1385694000	3594134
2013-11-29 04:00:00	1385697600	7040036
2013-11-29 05:00:00	1385701200	7040145
2013-11-29 06:00:00	1385704800	7040036
2013-11-29 07:00:00	1385708400	7040145
2013-11-29 08:00:00	1385712000	7040145
2013-11-29 09:00:00	1385715600	7040036
2013-11-30 02:00:00	1385776800	7040035
2013-11-30 03:00:00	1385780400	7040035
2013-11-30 04:00:00	1385784000	7040035
2013-11-30 05:00:00	1385787600	7040145
2013-11-30 06:00:00	1385791200	7040137
2013-12-01 00:00:00	1385856000	7040036
2013-12-01 02:00:00	1385863200	7040034
2013-12-01 03:00:00	1385866800	7040033
2013-12-01 04:00:00	1385870400	7040035
2013-12-01 05:00:00	1385874000	7040073
2013-12-01 06:00:00	1385877600	7040033
2013-12-01 07:00:00	1385881200	3594134
2013-12-02 02:00:00	1385949600	7040032
2013-12-02 03:00:00	1385953200	7040137
2013-12-02 04:00:00	1385956800	7040137
2013-12-02 05:00:00	1385960400	7040101
2013-12-02 06:00:00	1385964000	7040137
2013-12-02 07:00:00	1385967600	7040137
2013-12-02 08:00:00	1385971200	7040138
2013-12-02 09:00:00	1385974800	7040137
2013-12-02 10:00:00	1385978400	7040106
2013-12-02 14:00:00	1385992800	28126077
2013-12-02 15:00:00	1385996400	28126178
2013-12-03 03:00:00	1386039600	3594134
2013-12-03 04:00:00	1386043200	3594134
2013-12-03 05:00:00	1386046800	3594134
2013-12-03 06:00:00	1386050400	7040147
2013-12-03 07:00:00	1386054000	3594134
2013-12-04 02:00:00	1386122400	7040032
2013-12-04 03:00:00	1386126000	7040148
2013-12-04 04:00:00	1386129600	7040032
2013-12-04 05:00:00	1386133200	7040032
2013-12-04 07:00:00	1386140400	7040148
2013-12-04 13:00:00	1386162000	28126035
2013-12-04 14:00:00	1386165600	28126036
2013-12-04 15:00:00	1386169200	28126036
2013-12-05 01:00:00	1386205200	3594043
2013-12-05 02:00:00	1386208800	7040032
2013-12-05 03:00:00	1386212400	3594134
2013-12-05 04:00:00	1386216000	7040032
2013-12-05 05:00:00	1386219600	7040032
2013-12-05 06:00:00	1386223200	7040032
2013-12-05 07:00:00	1386226800	3594134
2013-12-05 08:00:00	1386230400	3594134
2013-12-06 01:00:00	1386291600	7040034
2013-12-06 03:00:00	1386298800	7040035
2013-12-06 04:00:00	1386302400	7040034
2013-12-06 06:00:00	1386309600	3594134
2013-12-06 07:00:00	1386313200	3594135
2013-12-06 13:00:00	1386334800	28126090
2013-12-06 14:00:00	1386338400	28126132
2013-12-07 00:00:00	1386374400	7040093
2013-12-07 01:00:00	1386378000	7040114
2013-12-07 02:00:00	1386381600	7040093
2013-12-07 03:00:00	1386385200	7040137
2013-12-07 04:00:00	1386388800	7040137
2013-12-07 05:00:00	1386392400	7040137
2013-12-07 06:00:00	1386396000	7040137
2013-12-07 07:00:00	1386399600	7040137
2013-12-07 08:00:00	1386403200	7040138
2013-12-07 09:00:00	1386406800	7040115
2013-12-07 10:00:00	1386410400	7040137
2013-12-07 11:00:00	1386414000	7040106
2013-12-07 16:00:00	1386432000	28126177
2013-12-08 06:00:00	1386482400	3594134
2013-12-09 04:00:00	1386561600	7040129
2013-12-09 05:00:00	1386565200	7040145
2013-12-09 06:00:00	1386568800	7040137
2013-12-09 07:00:00	1386572400	7040137
2013-12-09 09:00:00	1386579600	7040138
2013-12-09 10:00:00	1386583200	7040137
2013-12-09 11:00:00	1386586800	7040108
2013-12-09 14:00:00	1386597600	28126104
2013-12-10 07:00:00	1386658800	7040145
2013-12-10 08:00:00	1386662400	7040117
2013-12-11 03:00:00	1386730800	7040158
2013-12-11 04:00:00	1386734400	7040167
2013-12-11 05:00:00	1386738000	7040181
2013-12-11 06:00:00	1386741600	7040185
2013-12-11 07:00:00	1386745200	7040141
2013-12-11 08:00:00	1386748800	7040142
2013-12-11 09:00:00	1386752400	7040141
2013-12-11 14:00:00	1386770400	28126037
2013-12-11 15:00:00	1386774000	28126038
2013-12-11 16:00:00	1386777600	28126038
2013-12-12 03:00:00	1386817200	7040137
2013-12-12 04:00:00	1386820800	7040137
2013-12-12 05:00:00	1386824400	7040137
2013-12-12 06:00:00	1386828000	7040137
2013-12-12 07:00:00	1386831600	7040137
2013-12-12 08:00:00	1386835200	7040137
2013-12-12 09:00:00	1386838800	7040137
2013-12-13 03:00:00	1386903600	7040110
2013-12-13 04:00:00	1386907200	7040123
2013-12-13 05:00:00	1386910800	3594095
2013-12-13 06:00:00	1386914400	3594095
2013-12-13 07:00:00	1386918000	3594096
2013-12-13 08:00:00	1386921600	3594096
2013-12-13 13:00:00	1386939600	14097037
2013-12-13 14:00:00	1386943200	28126188
2013-12-13 15:00:00	1386946800	14097025
2013-12-13 16:00:00	1386950400	14097023
2013-12-13 17:00:00	1386954000	14097022
2013-12-14 08:00:00	1387008000	14097023
2013-12-14 09:00:00	1387011600	14097011
2013-12-14 10:00:00	1387015200	14097012
2013-12-14 11:00:00	1387018800	14097021
2013-12-14 12:00:00	1387022400	14097038
2013-12-15 01:00:00	1387069200	10140191
2013-12-15 02:00:00	1387072800	10140191
2013-12-15 03:00:00	1387076400	10140191
2013-12-15 04:00:00	1387080000	10140191
2013-12-15 05:00:00	1387083600	10140191
2013-12-15 06:00:00	1387087200	10140191
2013-12-15 08:00:00	1387094400	10140191
2013-12-15 09:00:00	1387098000	10140142
2013-12-15 10:00:00	1387101600	10140141
2013-12-15 11:00:00	1387105200	10140141
2013-12-15 12:00:00	1387108800	10140139
2013-12-16 02:00:00	1387159200	3594043
2013-12-16 03:00:00	1387162800	3594025
2013-12-16 04:00:00	1387166400	7040123
2013-12-16 06:00:00	1387173600	3594025
2013-12-16 07:00:00	1387177200	3594044
2013-12-17 03:00:00	1387249200	3594134
2013-12-17 04:00:00	1387252800	3594134
2013-12-17 05:00:00	1387256400	3594134
2013-12-17 06:00:00	1387260000	3594134
2013-12-17 07:00:00	1387263600	3594134
2013-12-17 18:00:00	1387303200	28126130
2013-12-18 01:00:00	1387328400	7040123
2013-12-18 03:00:00	1387335600	7040123
2013-12-18 14:00:00	1387375200	28126131
2013-12-18 16:00:00	1387382400	28126133
2013-12-19 04:00:00	1387425600	7040137
2013-12-19 05:00:00	1387429200	7040137
2013-12-19 06:00:00	1387432800	7040138
2013-12-19 07:00:00	1387436400	7040138
2013-12-19 08:00:00	1387440000	7040138
2013-12-19 09:00:00	1387443600	7040095
2013-12-19 14:00:00	1387461600	14097148
2013-12-19 17:00:00	1387472400	14097128
2013-12-19 18:00:00	1387476000	14097127
2013-12-21 03:00:00	1387594800	7040151
2013-12-21 05:00:00	1387602000	7040104
2013-12-21 06:00:00	1387605600	3594044
2013-12-21 07:00:00	1387609200	3594096
2013-12-21 15:00:00	1387638000	28126033
2013-12-22 04:00:00	1387684800	3594036
2013-12-22 14:00:00	1387720800	28126038
2013-12-22 15:00:00	1387724400	28126182
2013-12-22 16:00:00	1387728000	28126043
2013-12-23 02:00:00	1387764000	7040053
2013-12-23 03:00:00	1387767600	7040053
2013-12-23 04:00:00	1387771200	7040053
2013-12-23 05:00:00	1387774800	3594131
2013-12-23 06:00:00	1387778400	3594096
2013-12-23 15:00:00	1387810800	28126191
2013-12-24 01:00:00	1387846800	3594033
2013-12-24 02:00:00	1387850400	3594098
2013-12-24 03:00:00	1387854000	3594099
2013-12-24 04:00:00	1387857600	3594098
2013-12-24 05:00:00	1387861200	3594033
2013-12-24 06:00:00	1387864800	3594033
2013-12-24 07:00:00	1387868400	3594099
