time	timestamp	mf
2016-11-01 06:00:00	1477980000	7040141
2016-11-01 07:00:00	1477983600	7040141
2016-11-02 06:00:00	1478066400	7040193
2016-11-02 07:00:00	1478070000	7040193
2016-11-04 02:00:00	1478224800	3594154
2016-11-04 04:00:00	1478232000	3594154
2016-11-04 05:00:00	1478235600	3594154
2016-11-04 06:00:00	1478239200	3594196
2016-11-06 00:00:00	1478390400	7040189
2016-11-06 01:00:00	1478394000	7040189
2016-11-07 01:00:00	1478480400	3594154
2016-11-07 02:00:00	1478484000	3594154
2016-11-07 03:00:00	1478487600	3594154
2016-11-08 00:00:00	1478563200	7040183
2016-11-08 01:00:00	1478566800	7040183
2016-11-08 15:00:00	1478617200	18106174
2016-11-08 16:00:00	1478620800	18106174
2016-11-09 03:00:00	1478660400	3594196
2016-11-09 04:00:00	1478664000	3594196
2016-11-09 05:00:00	1478667600	3594196
2016-11-09 06:00:00	1478671200	3594196
2016-11-11 03:00:00	1478833200	7040190
2016-11-11 14:00:00	1478872800	14097179
2016-11-11 15:00:00	1478876400	14097178
2016-11-11 16:00:00	1478880000	14097179
2016-11-11 17:00:00	1478883600	14097178
2016-11-11 18:00:00	1478887200	14097166
2016-11-13 03:00:00	1479006000	3594194
2016-11-13 04:00:00	1479009600	3594196
2016-11-13 05:00:00	1479013200	3594196
2016-11-13 06:00:00	1479016800	3594196
2016-11-13 17:00:00	1479056400	14097129
2016-11-15 00:00:00	1479168000	3594196
2016-11-15 01:00:00	1479171600	3594196
2016-11-15 02:00:00	1479175200	3594195
2016-11-15 03:00:00	1479178800	3594209
2016-11-15 04:00:00	1479182400	3594196
2016-11-15 05:00:00	1479186000	3594196
2016-11-15 06:00:00	1479189600	3594196
2016-11-15 07:00:00	1479193200	3594196
2016-11-16 07:00:00	1479279600	7040025
2016-11-16 08:00:00	1479283200	7040192
2016-11-16 09:00:00	1479286800	7040196
2016-11-16 14:00:00	1479304800	18106160
2016-11-16 15:00:00	1479308400	18106160
