time	timestamp	mf
2016-03-01 00:00:00	1456790400	7040117
2016-03-01 02:00:00	1456797600	3594196
2016-03-01 05:00:00	1456808400	3594196
2016-03-01 06:00:00	1456812000	3594196
2016-03-01 15:00:00	1456844400	18106187
2016-03-01 16:00:00	1456848000	18106187
2016-03-01 17:00:00	1456851600	18106187
2016-03-01 18:00:00	1456855200	18106186
2016-03-01 19:00:00	1456858800	18106186
2016-03-01 20:00:00	1456862400	18106188
2016-03-01 23:00:00	1456873200	7040196
2016-03-02 00:00:00	1456876800	7040195
2016-03-02 01:00:00	1456880400	7040195
2016-03-02 02:00:00	1456884000	7040195
2016-03-02 03:00:00	1456887600	7040195
2016-03-02 04:00:00	1456891200	7040195
2016-03-02 06:00:00	1456898400	7040196
2016-03-02 07:00:00	1456902000	7040196
2016-03-02 14:00:00	1456927200	14097096
2016-03-02 23:00:00	1456959600	7040195
2016-03-03 00:00:00	1456963200	7040195
2016-03-03 01:00:00	1456966800	7040195
2016-03-03 02:00:00	1456970400	7040195
2016-03-03 03:00:00	1456974000	7040195
2016-03-03 04:00:00	1456977600	7040195
2016-03-03 06:00:00	1456984800	7040196
2016-03-03 07:00:00	1456988400	7040196
2016-03-03 08:00:00	1456992000	7040196
2016-03-04 19:00:00	1457118000	14097061
2016-03-05 03:00:00	1457146800	3594196
2016-03-05 04:00:00	1457150400	3594197
2016-03-05 05:00:00	1457154000	3594197
2016-03-05 06:00:00	1457157600	3594197
2016-03-06 17:00:00	1457283600	18106031
2016-03-06 18:00:00	1457287200	21096029
2016-03-07 14:00:00	1457359200	14097127
2016-03-07 15:00:00	1457362800	14097128
2016-03-08 06:00:00	1457416800	7040197
2016-03-09 17:00:00	1457542800	18106024
2016-03-10 04:00:00	1457582400	3594198
2016-03-11 23:00:00	1457737200	7040195
2016-03-12 00:00:00	1457740800	7040196
2016-03-12 06:00:00	1457762400	7040197
2016-03-12 07:00:00	1457766000	7040197
2016-03-12 12:00:00	1457784000	14097134
2016-03-12 13:00:00	1457787600	14097132
2016-03-12 15:00:00	1457794800	14097132
2016-03-12 16:00:00	1457798400	14097134
2016-03-12 19:00:00	1457809200	14097138
2016-03-13 06:00:00	1457848800	10140277
2016-03-13 07:00:00	1457852400	10140277
2016-03-13 08:00:00	1457856000	10140277
2016-03-13 11:00:00	1457866800	10140277
2016-03-13 16:00:00	1457884800	18106189
2016-03-13 17:00:00	1457888400	18106190
2016-03-13 18:00:00	1457892000	18106190
2016-03-13 20:00:00	1457899200	18106191
2016-03-13 23:00:00	1457910000	3594198
2016-03-14 00:00:00	1457913600	3594198
2016-03-14 01:00:00	1457917200	3594198
2016-03-14 04:00:00	1457928000	3594198
2016-03-14 05:00:00	1457931600	3594198
2016-03-16 13:00:00	1458133200	14097129
2016-03-16 14:00:00	1458136800	14097128
2016-03-16 15:00:00	1458140400	14097130
2016-03-16 16:00:00	1458144000	14097203
2016-03-16 17:00:00	1458147600	14097177
2016-03-16 18:00:00	1458151200	14097134
2016-03-16 19:00:00	1458154800	14097177
2016-03-18 05:00:00	1458277200	3594199
2016-03-18 19:00:00	1458327600	14097210
2016-03-19 21:00:00	1458421200	14097089
2016-03-20 04:00:00	1458446400	3594198
2016-03-20 05:00:00	1458450000	3594198
2016-03-20 16:00:00	1458489600	18106203
2016-03-20 17:00:00	1458493200	18106190
2016-03-21 04:00:00	1458532800	3594198
2016-03-21 05:00:00	1458536400	3594199
2016-03-21 23:00:00	1458601200	7040196
2016-03-22 00:00:00	1458604800	7040197
2016-03-22 01:00:00	1458608400	7040197
2016-03-22 02:00:00	1458612000	7040197
2016-03-22 03:00:00	1458615600	7040197
2016-03-22 05:00:00	1458622800	7040197
2016-03-23 04:00:00	1458705600	3594199
2016-03-23 15:00:00	1458745200	14097140
2016-03-23 16:00:00	1458748800	14097140
2016-03-23 17:00:00	1458752400	14097159
2016-03-23 18:00:00	1458756000	14097141
2016-03-23 19:00:00	1458759600	14097108
2016-03-23 23:00:00	1458774000	7040196
2016-03-24 00:00:00	1458777600	7040196
2016-03-24 01:00:00	1458781200	7040197
2016-03-24 02:00:00	1458784800	7040196
2016-03-24 03:00:00	1458788400	7040197
2016-03-24 05:00:00	1458795600	7040197
2016-03-24 06:00:00	1458799200	7040198
2016-03-24 07:00:00	1458802800	7040198
2016-03-25 16:00:00	1458921600	18106192
2016-03-25 17:00:00	1458925200	18106192
2016-03-25 23:00:00	1458946800	7040197
2016-03-26 00:00:00	1458950400	7040197
2016-03-26 01:00:00	1458954000	7040197
2016-03-26 02:00:00	1458957600	7040197
2016-03-26 03:00:00	1458961200	7040197
2016-03-26 04:00:00	1458964800	7040197
2016-03-26 05:00:00	1458968400	7040197
2016-03-26 06:00:00	1458972000	7040197
2016-03-26 07:00:00	1458975600	7040198
2016-03-26 21:00:00	1459026000	14097177
2016-03-26 22:00:00	1459029600	14097177
2016-03-26 23:00:00	1459033200	10140294
2016-03-27 00:00:00	1459036800	10140295
2016-03-27 01:00:00	1459040400	10140283
